Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Days,Customer Latitude,Customer Longitude,Factory,Factory Latitude,Factory Longitude,Distance KM,Efficiency (Sales/KM),Efficiency (Profit/KM),Order Month
7230,CA-2024-115483-CHO-SCR-58000,2024-03-19,2029-09-11,Second Class,115483,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,2002,,,Lot's O' Nuts,32.881893,-111.768036,,,,2024-03
62,CA-2021-115238-CHO-FUD-51000,2021-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2021-01
63,CA-2021-115238-CHO-MIL-31000,2021-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2021-01
64,CA-2021-115238-CHO-TRI-54000,2021-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2021-01
65,CA-2021-115238-CHO-FUD-51000,2021-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2021-01
66,CA-2021-115238-CHO-MIL-31000,2021-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2021-01
2096,CA-2022-115238-CHO-FUD-51000,2022-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-01
2097,CA-2022-115238-CHO-MIL-31000,2022-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-01
2098,CA-2022-115238-CHO-TRI-54000,2022-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-01
2099,CA-2022-115238-CHO-FUD-51000,2022-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-01
2100,CA-2022-115238-CHO-MIL-31000,2022-01-21,2027-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-01
2473,US-2022-115238-CHO-FUD-51000,2022-04-30,2027-10-25,Standard Class,115238,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2004,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-04
2474,US-2022-115238-CHO-MIL-31000,2022-04-30,2027-10-25,Standard Class,115238,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2004,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-04
2475,US-2022-115238-CHO-TRI-54000,2022-04-30,2027-10-25,Standard Class,115238,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2004,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-04
2477,US-2022-115238-CHO-FUD-51000,2022-04-30,2027-10-25,Standard Class,115238,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2004,,,Lot's O' Nuts,32.881893,-111.768036,,,,2022-04
2479,US-2022-115238-CHO-MIL-31000,2022-04-30,2027-10-25,Standard Class,115238,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,2004,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-04
4233,CA-2023-115238-CHO-FUD-51000,2023-01-21,2028-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2023-01
4234,CA-2023-115238-CHO-MIL-31000,2023-01-21,2028-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2023-01
4235,CA-2023-115238-CHO-TRI-54000,2023-01-21,2028-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2023-01
4236,CA-2023-115238-CHO-FUD-51000,2023-01-21,2028-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2023-01
4237,CA-2023-115238-CHO-MIL-31000,2023-01-21,2028-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2023-01
5743,US-2023-133935-CHO-NUT-13000,2023-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,2004,32.73756,-117.09193,Lot's O' Nuts,32.881893,-111.768036,497.7585005669607,0.014022864485588066,0.010004851739001227,2023-09
5747,US-2023-133935-CHO-NUT-13000,2023-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,2004,32.73756,-117.09193,Lot's O' Nuts,32.881893,-111.768036,497.7585005669607,0.0631028901851463,0.04502183282550552,2023-09
5754,US-2023-133935-CHO-TRI-54000,2023-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,2004,32.73756,-117.09193,Wicked Choccy's,32.076176,-81.088371,3364.2899674484947,0.010031834451415101,0.0065541318415912,2023-09
6915,CA-2024-115238-CHO-FUD-51000,2024-01-21,2029-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2024-01
6916,CA-2024-115238-CHO-MIL-31000,2024-01-21,2029-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2024-01
6917,CA-2024-115238-CHO-TRI-54000,2024-01-21,2029-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2024-01
6918,CA-2024-115238-CHO-FUD-51000,2024-01-21,2029-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,2003,,,Lot's O' Nuts,32.881893,-111.768036,,,,2024-01
6919,CA-2024-115238-CHO-MIL-31000,2024-01-21,2029-07-16,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2024-01
8959,US-2024-116113-OTH-LIC-15000,2024-10-02,2030-03-29,Second Class,116113,United States,Montgomery,Alabama,36116,Other,Gulf,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,2004,32.27312,-86.21765,Secret Factory,41.446333,-90.565487,1090.4916598816094,0.03668070235800121,0.018340351179000604,2024-10
9078,US-2024-135909-CHO-NUT-13000,2024-10-13,2030-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,2007,38.47473,-121.44266,Lot's O' Nuts,32.881893,-111.768036,1071.5443357327892,0.016284907136452358,0.011618744633170879,2024-10
9087,US-2024-135909-CHO-SCR-58000,2024-10-13,2030-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,2007,38.47473,-121.44266,Lot's O' Nuts,32.881893,-111.768036,1071.5443357327892,0.020157822014175986,0.013998487509844433,2024-10
9088,US-2024-135909-CHO-NUT-13000,2024-10-13,2030-04-12,Standard Class,135909,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,2007,38.47473,-121.44266,Lot's O' Nuts,32.881893,-111.768036,1071.5443357327892,0.006513962854580943,0.004647497853268352,2024-10
9232,US-2024-139661-CHO-MIL-31000,2024-10-30,2030-04-26,Standard Class,139661,United States,Vancouver,Washington,98661,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,2004,45.63935,-122.62586,Wicked Choccy's,32.076176,-81.088371,3847.453862727852,0.0016894289657294259,0.001096829266981258,2024-10
9524,US-2024-158946-CHO-FUD-51000,2024-11-18,2030-05-16,Standard Class,158946,United States,Lakewood,Ohio,44107,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,2005,41.48263,-81.80025,Lot's O' Nuts,32.881893,-111.768036,2804.863611551273,0.008984394070434944,0.005989596046956629,2024-11
2981,US-2022-164238-CHO-TRI-54000,2022-08-16,2028-02-10,Standard Class,164238,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,2004,40.03417,-75.11986,Wicked Choccy's,32.076176,-81.088371,1034.2222851491026,0.010877738917004772,0.007106789425776451,2022-08
2990,US-2022-164238-CHO-TRI-54000,2022-08-16,2028-02-10,Standard Class,164238,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,2004,40.03417,-75.11986,Wicked Choccy's,32.076176,-81.088371,1034.2222851491026,0.025381390806344467,0.016582508660145052,2022-08
6785,US-2023-111605-CHO-TRI-54000,2023-12-27,2029-06-24,Standard Class,111605,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2006,38.15141,-85.78285,Wicked Choccy's,32.076176,-81.088371,798.8877860863067,0.004694025951217727,0.0030667636214622485,2023-12
7458,US-2024-166198-CHO-FUD-51000,2024-04-21,2029-10-15,First Class,166198,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2003,47.6732,-122.34258,Lot's O' Nuts,32.881893,-111.768036,1869.417408775566,0.005777200933992479,0.0038514672893283195,2024-04
7463,US-2024-166198-CHO-TRI-54000,2024-04-21,2029-10-15,First Class,166198,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2003,47.6732,-122.34258,Wicked Choccy's,32.076176,-81.088371,3865.02574720896,0.0009702393322238478,0.000633889697052914,2024-04
8218,US-2024-107209-CHO-TRI-54000,2024-07-27,2030-01-22,Second Class,107209,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,2005,35.82011,-78.56369,Wicked Choccy's,32.076176,-81.088371,476.9648639094601,0.031448857421177624,0.020546586848502715,2024-07
8287,US-2024-117023-CHO-NUT-13000,2024-08-07,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,2005,40.58969,-73.64455,Lot's O' Nuts,32.881893,-111.768036,3474.666293607979,0.0020088260023244414,0.0014332311592515357,2024-08
8288,US-2024-117023-CHO-SCR-58000,2024-08-07,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,2005,40.58969,-73.64455,Lot's O' Nuts,32.881893,-111.768036,3474.666293607979,0.010360707175312305,0.007194935538411323,2024-08
9089,US-2024-168837-CHO-MIL-31000,2024-10-14,2030-04-09,First Class,168837,United States,Oakland,California,94601,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,2003,37.77684,-122.21822,Wicked Choccy's,32.076176,-81.088371,3772.205868639639,0.0017231297088098954,0.0011187088263350398,2024-10
10125,US-2024-163510-CHO-TRI-54000,2024-12-25,2030-06-20,Second Class,163510,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2003,38.15141,-85.78285,Wicked Choccy's,32.076176,-81.088371,798.8877860863067,0.023470129756088635,0.015333818107311242,2024-12
10140,US-2024-163510-CHO-FUD-51000,2024-12-25,2030-06-20,Second Class,163510,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2003,38.15141,-85.78285,Lot's O' Nuts,32.881893,-111.768036,2414.9977450760844,0.004472053865068825,0.0029813692433792167,2024-12
2272,US-2022-120621-CHO-MIL-31000,2022-03-21,2027-09-16,Standard Class,120621,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,2005,34.74361,-77.49833,Wicked Choccy's,32.076176,-81.088371,446.047800410875,0.02914485843899489,0.018921738863470528,2022-03
2273,US-2022-120621-CHO-NUT-13000,2022-03-21,2027-09-16,Standard Class,120621,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,2005,34.74361,-77.49833,Lot's O' Nuts,32.881893,-111.768036,3157.593833380407,0.0033158159511577183,0.002365725420740034,2022-03
2274,US-2022-120621-CHO-TRI-54000,2022-03-21,2027-09-16,Standard Class,120621,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2,2005,34.74361,-77.49833,Wicked Choccy's,32.076176,-81.088371,446.047800410875,0.11770038984978706,0.07689758803519421,2022-03
3959,US-2022-106208-CHO-TRI-54000,2022-12-10,2028-06-06,Standard Class,106208,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,2005,41.90388,-87.63738,Wicked Choccy's,32.076176,-81.088371,1236.9867855330858,0.02122092192657291,0.013864335658694299,2022-12
4762,US-2023-109176-CHO-SCR-58000,2023-05-09,2028-11-04,Standard Class,109176,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,2006,40.01224,-75.14512,Lot's O' Nuts,32.881893,-111.768036,3345.274242274153,0.0053807247766220236,0.003736614428209738,2023-05
4766,US-2023-109176-CHO-SCR-58000,2023-05-09,2028-11-04,Standard Class,109176,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,2006,40.01224,-75.14512,Lot's O' Nuts,32.881893,-111.768036,3345.274242274153,0.0010761449553244047,0.0007473228856419477,2023-05
5833,US-2023-101385-CHO-NUT-13000,2023-09-25,2029-03-23,Standard Class,101385,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,2006,37.79334,-122.42138,Lot's O' Nuts,32.881893,-111.768036,1108.9372085145383,0.012588629809527204,0.008981572557513678,2023-09
177,US-2021-158337-CHO-NUT-13000,2021-03-11,2026-09-04,Second Class,158337,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14,34.86,14.0,2003,40.78534,-73.97138,Lot's O' Nuts,32.881893,-111.768036,3447.9710686427647,0.014170652545304828,0.010110293649802012,2021-03
2164,US-2022-152611-CHO-TRI-54000,2022-02-20,2027-08-16,Second Class,152611,United States,Perth Amboy,New Jersey,08861,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,2003,,,Wicked Choccy's,32.076176,-81.088371,,,,2022-02
3433,US-2022-142993-CHO-FUD-51000,2022-10-12,2028-04-08,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2005,47.6732,-122.34258,Lot's O' Nuts,32.881893,-111.768036,1869.417408775566,0.0038514672893283195,0.002567644859552213,2022-10
3434,US-2022-142993-CHO-NUT-13000,2022-10-12,2028-04-08,Standard Class,142993,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,2005,47.6732,-122.34258,Lot's O' Nuts,32.881893,-111.768036,1869.417408775566,0.0037337835665988434,0.0026639315417854212,2022-10
6797,US-2023-124051-CHO-NUT-13000,2023-12-29,2029-06-21,First Class,124051,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,2001,41.76527,-88.29576,Lot's O' Nuts,32.881893,-111.768036,2288.554732581893,0.009149879485895447,0.006528137512859501,2023-12
7775,US-2024-116498-CHO-MIL-31000,2024-05-30,2029-11-24,Standard Class,116498,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,2004,32.85257,-117.25104,Wicked Choccy's,32.076176,-81.088371,3377.0820398048604,0.005774215660193668,0.0037487984747718887,2024-05
9569,US-2024-110996-CHO-TRI-54000,2024-11-20,2030-05-18,Standard Class,110996,United States,Ontario,California,91761,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,2005,34.03541,-117.5915,Wicked Choccy's,32.076176,-81.088371,3391.0127103827213,0.005529321651490894,0.0036124901456407173,2024-11
9617,US-2024-168641-CHO-TRI-54000,2024-11-24,2030-05-24,Standard Class,168641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,2007,40.79538,-73.92965,Wicked Choccy's,32.076176,-81.088371,1160.9652859746172,0.006460141479341335,0.004220625766503006,2024-11
9623,US-2024-168641-CHO-SCR-58000,2024-11-24,2030-05-24,Standard Class,168641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,2007,40.79538,-73.92965,Lot's O' Nuts,32.881893,-111.768036,3451.5292873095764,0.009387143293011253,0.0065188495090355925,2024-11
9629,US-2024-168641-CHO-TRI-54000,2024-11-24,2030-05-24,Standard Class,168641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,2007,40.79538,-73.92965,Wicked Choccy's,32.076176,-81.088371,1160.9652859746172,0.006460141479341335,0.004220625766503006,2024-11
9634,US-2024-168641-CHO-FUD-51000,2024-11-24,2030-05-24,Standard Class,168641,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2007,40.79538,-73.92965,Lot's O' Nuts,32.881893,-111.768036,3451.5292873095764,0.0020860318428913894,0.0013906878952609264,2024-11
284,US-2021-101770-CHO-TRI-54000,2021-03-31,2026-09-25,Standard Class,101770,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2004,25.96145,-80.1415,Wicked Choccy's,32.076176,-81.088371,686.120492612679,0.005465512312160173,0.00357080137727798,2021-03
3571,US-2022-102848-CHO-TRI-54000,2022-11-07,2028-05-01,Second Class,102848,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2002,34.07013,-118.34978,Wicked Choccy's,32.076176,-81.088371,3459.9266548916944,0.0010838380041086118,0.0007081074960176265,2022-11
3578,US-2022-134922-CHO-FUD-51000,2022-11-07,2028-05-03,Standard Class,134922,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,2004,40.01224,-75.14512,Lot's O' Nuts,32.881893,-111.768036,3345.274242274153,0.0021522899106488093,0.0014348599404325395,2022-11
4303,US-2023-125017-CHO-FUD-51000,2023-02-06,2028-08-03,Standard Class,125017,United States,Chattanooga,Tennessee,37421,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,2005,35.02915,-85.153,Lot's O' Nuts,32.881893,-111.768036,2459.079876253403,0.005855848823397923,0.0039038992155986147,2023-02
8105,US-2024-162015-CHO-FUD-51000,2024-07-11,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2007,34.08749,-118.48976,Lot's O' Nuts,32.881893,-111.768036,637.4934402863593,0.028235584654666374,0.018823723103110916,2024-07
8110,US-2024-162015-CHO-FUD-51000,2024-07-11,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,2007,34.08749,-118.48976,Lot's O' Nuts,32.881893,-111.768036,637.4934402863593,0.028235584654666374,0.018823723103110916,2024-07
8858,US-2024-142034-CHO-NUT-13000,2024-09-24,2030-03-21,Standard Class,142034,United States,Saint Cloud,Minnesota,56301,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,2004,45.48718,-94.24307,Lot's O' Nuts,32.881893,-111.768036,2052.149921008492,0.006802621902565292,0.004853446572317357,2024-09
8873,US-2024-142034-CHO-NUT-13000,2024-09-24,2030-03-21,Standard Class,142034,United States,Saint Cloud,Minnesota,56301,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,2004,45.48718,-94.24307,Lot's O' Nuts,32.881893,-111.768036,2052.149921008492,0.008503277378206614,0.006066808215396695,2024-09
8874,US-2024-142034-CHO-SCR-58000,2024-09-24,2030-03-21,Standard Class,142034,United States,Saint Cloud,Minnesota,56301,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,2004,45.48718,-94.24307,Lot's O' Nuts,32.881893,-111.768036,2052.149921008492,0.007017031188892564,0.004872938325619836,2024-09
10149,US-2024-136238-CHO-SCR-58000,2024-12-26,2030-06-24,Standard Class,136238,United States,Odessa,Texas,79762,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,2006,31.92573,-102.35502,Lot's O' Nuts,32.881893,-111.768036,889.7700079988746,0.012137968129864927,0.008429144534628421,2024-12
973,US-2021-103331-CHO-MIL-31000,2021-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,2006,39.71379,-75.74033,Wicked Choccy's,32.076176,-81.088371,975.9006327225094,0.013321028354837085,0.008648421485755769,2021-08
975,US-2021-103331-CHO-SCR-58000,2021-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,2006,39.71379,-75.74033,Lot's O' Nuts,32.881893,-111.768036,3293.372979951563,0.0032793127488884785,0.0022773005200614435,2021-08
976,US-2021-103331-CHO-TRI-54000,2021-08-26,2027-02-22,Standard Class,103331,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,2006,39.71379,-75.74033,Wicked Choccy's,32.076176,-81.088371,975.9006327225094,0.003842604333126082,0.002510501497642374,2021-08
1982,US-2021-159611-CHO-FUD-51000,2021-12-27,2027-06-24,Second Class,159611,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,2005,41.45069,-81.63032,Lot's O' Nuts,32.881893,-111.768036,2818.1859314181042,0.00383225247120777,0.00255483498080518,2021-12
1992,US-2021-159611-CHO-MIL-31000,2021-12-27,2027-06-24,Second Class,159611,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,2005,41.45069,-81.63032,Wicked Choccy's,32.076176,-81.088371,1043.509042643088,0.006228982916656142,0.004044047370505987,2021-12
